Instance, Start Time, Type, NE, Alarm No, Description, Supp Info, Cancle Time, Star Rating
887,2017-09-05 03:45:41.96,SWITCH,BCSU-0 1A003-00 PCU2_E-12,3053,ETHERNET INTERFACE FAILURE,00000002 0C 02,2017-09-05 03:47:18.02,..
888,2017-09-05 03:45:41.98,SWITCH,BCSU-1 1A004-00 PCU2_E-6,3053,ETHERNET INTERFACE FAILURE,00000002 06 02,2017-09-05 03:47:17.89,..
889,2017-09-05 03:45:41.97,SWITCH,BCSU-1 1A004-00 PCU2_E-4,3053,ETHERNET INTERFACE FAILURE,00000002 04 02,2017-09-05 03:47:17.95,..
890,2017-09-05 03:45:41.98,SWITCH,BCSU-1 1A004-00 PCU2_E-12,3053,ETHERNET INTERFACE FAILURE,00000002 0C 02,2017-09-05 03:47:17.89,..
891,2017-09-05 03:45:41.97,SWITCH,BCSU-1 1A004-00 PCU2_E-10,3053,ETHERNET INTERFACE FAILURE,00000002 0A 02,2017-09-05 03:47:18.00,..
892,2017-09-05 03:45:41.97,SWITCH,BCSU-1 1A004-00 PCU2_E-8,3053,ETHERNET INTERFACE FAILURE,00000002 08 02,2017-09-05 03:47:17.82,..
907,2017-09-05 03:46:18.64,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 018A FFFF,2017-09-05 03:46:19.50,.
908,2017-09-05 03:46:21.83,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0187 FFFF,2017-09-05 03:46:22.89,.
909,2017-09-05 03:46:36.38,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0187 FFFF,2017-09-05 03:46:37.44,.
910,2017-09-05 03:46:37.03,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 018B FFFF,2017-09-05 03:46:37.36,.
916,2017-09-05 03:50:12.47,TRANSM,SWU-6 1A004-03 AKSELI,3254,LAN DEVICE GENERAL,08 0d 6d,2017-09-05 05:40:48.62,.
919,2017-09-05 03:52:28.17,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0188 FFFF,2017-09-05 03:52:38.03,.
920,2017-09-05 03:52:28.56,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0189 FFFF,2017-09-05 03:52:36.39,.
921,2017-09-05 03:52:34.00,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0186 FFFF,2017-09-05 03:52:37.16,.
922,2017-09-05 03:52:34.56,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0187 FFFF,2017-09-05 03:52:37.26,.
923,2017-09-05 03:52:35.82,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 018A FFFF,2017-09-05 03:52:39.09,.
924,2017-09-05 03:52:36.13,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 018B FFFF,2017-09-05 03:52:38.98,.
925,2017-09-05 03:53:54.05,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0188 FFFF,2017-09-05 03:53:55.31,.
944,2017-09-05 03:58:07.50,TRANSM,SWU-7 1A005-03 AKSELI,3254,LAN DEVICE GENERAL,08 0d 7d,2017-09-05 05:40:48.62,.
969,2017-09-05 04:10:05.84,TRANSM,SWU-60 1A003-04 AKSELI,3254,LAN DEVICE GENERAL,08 0d 60d,2017-09-05 05:40:48.62,.
970,2017-09-05 04:10:10.62,SWITCH,MCMU-0 1A003-04 NDVMAN,3053,ETHERNET INTERFACE FAILURE,00000037 05 00,2017-09-05 04:10:15.64,..
971,2017-09-05 04:10:10.61,SWITCH,MCMU-1 1A003-06 NDVMAN,3053,ETHERNET INTERFACE FAILURE,00000037 05 00,2017-09-05 04:10:15.62,..
976,2017-09-05 04:10:42.97,SWITCH,MCMU-0 1A003-04 NDVMAN,3053,ETHERNET INTERFACE FAILURE,00000037 05 00,2017-09-05 04:11:43.42,..
977,2017-09-05 04:10:42.98,SWITCH,MCMU-1 1A003-06 NDVMAN,3053,ETHERNET INTERFACE FAILURE,00000037 05 00,2017-09-05 04:11:43.24,..
988,2017-09-05 04:22:54.56,SWITCH,MCMU-1 1A003-06 NDVMAN,3053,ETHERNET INTERFACE FAILURE,00000036 05 01,2017-09-05 04:24:26.24,..
990,2017-09-05 04:22:54.57,SWITCH,MCMU-0 1A003-04 NDVMAN,3053,ETHERNET INTERFACE FAILURE,00000036 05 01,2017-09-05 04:24:26.40,..
999,2017-09-05 04:28:37.55,SWITCH,BCSU-0 1A003-00 PCU2_E-12,3032,BSSGP VIRTUAL CONNECTION,00 1AF5 09,2017-09-05 04:43:41.44,.
1010,2017-09-05 04:36:17.11,SWITCH,BCSU-2 1A005-00 PCU2_E-12,3032,BSSGP VIRTUAL CONNECTION,00 1AF5 09,2017-09-05 04:51:22.32,.
1025,2017-09-05 04:52:09.18,SWITCH,BCSU-0 1A003-00 PCU2_E-8,3032,BSSGP VIRTUAL CONNECTION,00 1AF6 09,2017-09-05 05:07:14.26,.
1026,2017-09-05 04:52:09.28,SWITCH,BCSU-0 1A003-00 PCU2_E-10,3032,BSSGP VIRTUAL CONNECTION,00 1AF5 09,2017-09-05 05:07:14.26,.
1027,2017-09-05 04:52:11.61,SWITCH,BCSU-0 1A003-00 PCU2_E-8,3032,BSSGP VIRTUAL CONNECTION,00 1AF5 09,2017-09-05 05:07:14.26,.
1028,2017-09-05 04:52:12.36,SWITCH,BCSU-0 1A003-00 PCU2_E-6,3032,BSSGP VIRTUAL CONNECTION,00 1AF6 09,2017-09-05 05:07:14.26,.
1029,2017-09-05 04:52:12.82,SWITCH,BCSU-2 1A005-00 PCU2_E-6,3032,BSSGP VIRTUAL CONNECTION,00 1AF6 09,2017-09-05 05:07:14.22,.
1030,2017-09-05 04:52:13.47,SWITCH,BCSU-0 1A003-00 PCU2_E-8,3032,BSSGP VIRTUAL CONNECTION,00 1AF6 09,2017-09-05 05:07:14.26,.
1031,2017-09-05 04:52:14.21,SWITCH,BCSU-0 1A003-00 PCU2_E-6,3032,BSSGP VIRTUAL CONNECTION,00 1AF5 09,2017-09-05 05:07:14.26,.
1032,2017-09-05 04:52:15.67,SWITCH,BCSU-0 1A003-00 PCU2_E-6,3032,BSSGP VIRTUAL CONNECTION,00 1AF5 09,2017-09-05 05:07:24.28,.
1033,2017-09-05 04:52:16.04,SWITCH,BCSU-0 1A003-00 PCU2_E-8,3032,BSSGP VIRTUAL CONNECTION,00 1AF6 09,2017-09-05 05:07:24.28,.
1035,2017-09-05 04:52:20.80,SWITCH,BCSU-0 1A003-00 PCU2_E-6,3032,BSSGP VIRTUAL CONNECTION,00 1AF5 09,2017-09-05 05:07:24.28,.
1171,2017-09-05 07:26:38.44,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0189 FFFF,2017-09-05 07:26:39.13,.
1172,2017-09-05 07:26:39.00,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0159 FFFF,2017-09-05 07:26:39.37,.
1173,2017-09-05 07:26:39.03,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 017C FFFF,2017-09-05 07:26:39.14,.
1174,2017-09-05 07:26:39.03,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 015B FFFF,2017-09-05 07:26:39.15,.
1175,2017-09-05 07:26:39.03,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 017D FFFF,2017-09-05 07:26:39.14,.
1176,2017-09-05 07:26:39.07,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 015A FFFF,2017-09-05 07:26:39.17,.
1177,2017-09-05 07:26:39.23,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 015C FFFF,2017-09-05 07:26:39.35,.
1178,2017-09-05 07:26:39.34,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0188 FFFF,2017-09-05 07:26:39.46,.
1271,2017-09-05 09:20:07.08,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00EF FFFF,2017-09-05 09:22:20.28,.
1272,2017-09-05 09:20:07.09,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00F0 FFFF,2017-09-05 09:22:20.34,.
1273,2017-09-05 09:20:07.11,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0119 FFFF,2017-09-05 09:22:20.41,.
1274,2017-09-05 09:20:07.12,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00F1 FFFF,2017-09-05 09:22:20.46,.
1275,2017-09-05 09:20:17.29,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00EE FFFF,2017-09-05 09:21:32.32,.
1278,2017-09-05 09:20:37.09,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,00F1 00 00,2017-09-05 09:22:21.57,..
1279,2017-09-05 09:20:37.10,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,00F2 00 00,2017-09-05 09:22:21.63,..
1280,2017-09-05 09:20:37.12,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,011B 00 00,2017-09-05 09:22:21.63,..
1281,2017-09-05 09:20:37.13,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,00F3 00 00,2017-09-05 09:22:21.64,..
1282,2017-09-05 09:20:47.30,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,00F0 00 00,2017-09-05 09:21:33.95,..
1289,2017-09-05 09:30:15.28,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0173 FFFF,2017-09-05 09:34:21.69,.
1292,2017-09-05 09:30:23.99,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0167 FFFF,2017-09-05 09:34:21.44,.
1293,2017-09-05 09:30:24.82,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 016E FFFF,2017-09-05 09:34:21.60,.
1294,2017-09-05 09:30:45.29,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,0170 00 00,2017-09-05 09:34:23.08,..
1295,2017-09-05 09:30:54.00,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,0166 00 00,2017-09-05 09:34:23.00,..
1296,2017-09-05 09:30:54.83,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,0169 00 00,2017-09-05 09:34:23.01,..
1297,2017-09-05 09:31:39.35,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0163 FFFF,2017-09-05 09:32:50.72,.
1298,2017-09-05 09:32:09.36,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,0165 00 00,2017-09-05 09:32:52.51,..
1307,2017-09-05 09:42:13.61,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 015F FFFF,2017-09-05 09:46:41.88,.
1308,2017-09-05 09:42:14.43,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0160 FFFF,2017-09-05 09:46:41.91,.
1309,2017-09-05 09:42:23.14,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0129 FFFF,2017-09-05 09:46:42.01,.
1310,2017-09-05 09:42:33.37,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 013A FFFF,2017-09-05 09:46:42.05,.
1311,2017-09-05 09:42:34.25,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 011E FFFF,2017-09-05 09:46:42.11,.
1312,2017-09-05 09:42:43.62,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,0161 00 00,2017-09-05 09:46:43.10,..
1313,2017-09-05 09:42:44.44,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,0162 00 00,2017-09-05 09:46:43.13,..
1314,2017-09-05 09:42:53.15,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,012B 00 00,2017-09-05 09:46:43.21,..
1315,2017-09-05 09:43:03.38,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,013C 00 00,2017-09-05 09:46:43.24,..
1316,2017-09-05 09:43:04.26,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,0120 00 00,2017-09-05 09:46:43.27,..
1317,2017-09-05 09:43:55.44,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0143 FFFF,2017-09-05 09:45:08.01,.
1320,2017-09-05 09:44:25.45,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,0160 00 00,2017-09-05 09:45:09.63,..
1327,2017-09-05 09:52:44.80,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00EF FFFF,2017-09-05 09:53:02.18,.
1328,2017-09-05 09:53:19.90,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00F0 FFFF,2017-09-05 09:54:39.59,.
1329,2017-09-05 09:53:20.71,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0119 FFFF,2017-09-05 09:54:39.63,.
1330,2017-09-05 09:53:49.91,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,00F2 00 00,2017-09-05 09:54:40.77,..
1331,2017-09-05 09:53:50.72,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,011B 00 00,2017-09-05 09:54:40.80,..
1334,2017-09-05 09:55:04.09,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00F1 FFFF,2017-09-05 09:55:25.01,.
1341,2017-09-05 10:03:32.15,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D2 FFFF,2017-09-05 10:08:21.86,.
1342,2017-09-05 10:03:34.01,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D4 FFFF,2017-09-05 10:08:21.84,.
1343,2017-09-05 10:03:34.48,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D1 FFFF,2017-09-05 10:08:21.77,.
1344,2017-09-05 10:03:35.92,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D3 FFFF,2017-09-05 10:08:21.68,.
1345,2017-09-05 10:03:36.91,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D0 FFFF,2017-09-05 10:06:29.46,.
1346,2017-09-05 10:03:37.41,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0111 FFFF,2017-09-05 10:08:21.74,.
1347,2017-09-05 10:03:38.44,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 012E FFFF,2017-09-05 10:08:21.86,.
1348,2017-09-05 10:04:02.16,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,00EC 00 00,2017-09-05 10:08:23.10,..
1349,2017-09-05 10:04:04.02,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,0016 00 00,2017-09-05 10:08:23.05,..
1350,2017-09-05 10:04:04.49,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,00EB 00 00,2017-09-05 10:08:23.00,..
1351,2017-09-05 10:04:05.93,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,00ED 00 00,2017-09-05 10:08:22.92,..
1352,2017-09-05 10:04:06.92,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,00EA 00 00,2017-09-05 10:06:31.13,..
1353,2017-09-05 10:04:07.42,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,0113 00 00,2017-09-05 10:08:22.97,..
1356,2017-09-05 10:04:08.45,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,0130 00 00,2017-09-05 10:08:23.13,..
1357,2017-09-05 10:04:25.89,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CD FFFF,2017-09-05 10:06:21.00,.
1358,2017-09-05 10:04:26.71,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0132 FFFF,2017-09-05 10:06:22.12,.
1359,2017-09-05 10:04:27.54,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00F3 FFFF,2017-09-05 10:06:22.28,.
1360,2017-09-05 10:04:28.34,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0138 FFFF,2017-09-05 10:06:22.29,.
1361,2017-09-05 10:04:55.90,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,00E7 00 00,2017-09-05 10:06:22.19,..
1362,2017-09-05 10:04:56.72,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,0134 00 00,2017-09-05 10:06:23.43,..
1363,2017-09-05 10:04:57.55,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,00F5 00 00,2017-09-05 10:06:23.46,..
1364,2017-09-05 10:04:58.35,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,013A 00 00,2017-09-05 10:06:23.48,..
1367,2017-09-05 10:06:44.12,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CE FFFF,2017-09-05 10:07:02.34,.
1368,2017-09-05 10:07:39.71,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CF FFFF,2017-09-05 10:07:49.77,.
1371,2017-09-05 10:09:17.60,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D1 FFFF,2017-09-05 10:12:33.42,.
1372,2017-09-05 10:09:17.60,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D4 FFFF,2017-09-05 10:12:33.42,.
1373,2017-09-05 10:09:17.63,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D2 FFFF,2017-09-05 10:12:33.47,.
1374,2017-09-05 10:09:17.66,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D3 FFFF,2017-09-05 10:12:33.52,.
1375,2017-09-05 10:09:17.67,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0111 FFFF,2017-09-05 10:12:33.55,.
1376,2017-09-05 10:09:17.67,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 012E FFFF,2017-09-05 10:12:33.60,.
1377,2017-09-05 10:09:28.24,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D0 FFFF,2017-09-05 10:10:42.24,.
1378,2017-09-05 10:09:47.61,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,00EB 00 00,2017-09-05 10:12:34.71,..
1379,2017-09-05 10:09:47.61,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,0016 00 00,2017-09-05 10:12:34.73,..
1380,2017-09-05 10:09:47.64,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,00EC 00 00,2017-09-05 10:12:34.77,..
1381,2017-09-05 10:09:47.67,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,00ED 00 00,2017-09-05 10:12:34.79,..
1382,2017-09-05 10:09:47.68,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,0113 00 00,2017-09-05 10:12:34.80,..
1383,2017-09-05 10:09:47.68,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,0130 00 00,2017-09-05 10:12:34.85,..
1384,2017-09-05 10:09:58.25,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,00EA 00 00,2017-09-05 10:10:43.93,..
1387,2017-09-05 10:10:35.91,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00AD FFFF,2017-09-05 10:14:39.08,.
1388,2017-09-05 10:10:36.75,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0118 FFFF,2017-09-05 10:14:39.11,.
1389,2017-09-05 10:10:42.29,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00AF FFFF,2017-09-05 10:14:39.17,.
1390,2017-09-05 10:10:44.01,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00AE FFFF,2017-09-05 10:14:39.14,.
1391,2017-09-05 10:11:02.97,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C3 FFFF,2017-09-05 10:12:06.87,.
1392,2017-09-05 10:11:03.86,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0133 FFFF,2017-09-05 10:12:07.96,.
1393,2017-09-05 10:11:04.64,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0116 FFFF,2017-09-05 10:12:08.22,.
1394,2017-09-05 10:11:05.49,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0135 FFFF,2017-09-05 10:12:08.24,.
1395,2017-09-05 10:11:05.92,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,00D0 00 00,2017-09-05 10:14:40.29,..
1396,2017-09-05 10:11:06.77,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,011A 00 00,2017-09-05 10:14:40.36,..
1397,2017-09-05 10:11:12.30,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,00D2 00 00,2017-09-05 10:14:40.36,..
1398,2017-09-05 10:11:14.02,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,00D1 00 00,2017-09-05 10:14:40.36,..
1399,2017-09-05 10:11:32.98,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,00DD 00 00,2017-09-05 10:12:08.27,..
1400,2017-09-05 10:11:33.87,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,0135 00 00,2017-09-05 10:12:09.15,..
1401,2017-09-05 10:11:34.65,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,0118 00 00,2017-09-05 10:12:09.37,..
1402,2017-09-05 10:11:35.50,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,0137 00 00,2017-09-05 10:12:09.42,..
1403,2017-09-05 10:12:38.88,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0114 FFFF,2017-09-05 10:13:52.01,.
1404,2017-09-05 10:13:06.24,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C4 FFFF,2017-09-05 10:13:33.25,.
1405,2017-09-05 10:13:07.10,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0139 FFFF,2017-09-05 10:13:33.34,.
1406,2017-09-05 10:13:07.87,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0117 FFFF,2017-09-05 10:13:33.39,.
1407,2017-09-05 10:13:08.89,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,0116 00 00,2017-09-05 10:13:53.70,..
1408,2017-09-05 10:13:53.26,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C5 FFFF,2017-09-05 10:14:23.48,.
1411,2017-09-05 10:14:23.27,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,00DF 00 00,2017-09-05 10:14:24.68,..
1412,2017-09-05 10:15:08.36,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0114 FFFF,2017-09-05 10:18:03.86,.
1413,2017-09-05 10:15:08.84,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00AE FFFF,2017-09-05 10:19:55.05,.
1414,2017-09-05 10:15:08.85,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00AD FFFF,2017-09-05 10:19:54.89,.
1415,2017-09-05 10:15:09.21,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00AF FFFF,2017-09-05 10:19:55.06,.
1416,2017-09-05 10:15:10.61,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0118 FFFF,2017-09-05 10:19:54.96,.
1419,2017-09-05 10:15:38.37,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,0116 00 00,2017-09-05 10:18:05.60,..
1420,2017-09-05 10:15:38.85,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,00D1 00 00,2017-09-05 10:19:56.21,..
1421,2017-09-05 10:15:38.86,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,00D0 00 00,2017-09-05 10:19:56.17,..
1422,2017-09-05 10:15:39.22,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,00D2 00 00,2017-09-05 10:19:56.24,..
1423,2017-09-05 10:15:40.62,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,011A 00 00,2017-09-05 10:19:56.18,..
1426,2017-09-05 10:19:52.82,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0167 FFFF,2017-09-05 10:20:15.76,.
1427,2017-09-05 10:19:53.65,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 016E FFFF,2017-09-05 10:20:16.83,.
1430,2017-09-05 10:20:30.42,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00AD FFFF,2017-09-05 10:22:39.88,.
1431,2017-09-05 10:20:30.42,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0118 FFFF,2017-09-05 10:22:39.91,.
